location_id,location_name,month,bucket_date,accounts_start,accounts_end,deactivated_accounts,active_members,churn_rate_accounts,churn_rate_members,new_signups,source_schema
002,Aqua Shine Villa Rica,Jun-26,2026-06-01,1155,1130,91,1223,7.878787878787878,7.974481658692185,69,aquashine_car_wash
003,Aqua Shine Cape Coral,Nov-24,2024-11-01,0,20,0,19,,,20,aquashine_car_wash
003,Aqua Shine Cape Coral,Nov-24,2024-11-01,0,20,0,19,,,20,aquashine_car_wash
003,Aqua Shine Cape Coral,Dec-24,2024-12-01,20,134,6,121,30.000000000000000,15.789473684210526,120,aquashine_car_wash
003,Aqua Shine Cape Coral,Dec-24,2024-12-01,20,134,6,121,30.000000000000000,15.789473684210526,120,aquashine_car_wash
003,Aqua Shine Cape Coral,Jan-25,2025-01-01,134,327,21,309,15.671641791044776,12.396694214876033,214,aquashine_car_wash
003,Aqua Shine Cape Coral,Jan-25,2025-01-01,134,327,21,309,15.671641791044776,12.396694214876033,214,aquashine_car_wash
003,Aqua Shine Cape Coral,Feb-25,2025-02-01,327,530,54,507,16.513761467889908,16.181229773462783,257,aquashine_car_wash
003,Aqua Shine Cape Coral,Feb-25,2025-02-01,327,530,54,507,16.513761467889908,16.181229773462783,257,aquashine_car_wash
003,Aqua Shine Cape Coral,Mar-25,2025-03-01,530,813,73,775,13.773584905660377,13.806706114398422,356,aquashine_car_wash
003,Aqua Shine Cape Coral,Mar-25,2025-03-01,530,813,73,775,13.773584905660377,13.806706114398422,356,aquashine_car_wash
003,Aqua Shine Cape Coral,Apr-25,2025-04-01,813,980,101,938,12.423124231242312,11.741935483870967,268,aquashine_car_wash
003,Aqua Shine Cape Coral,Apr-25,2025-04-01,813,980,101,938,12.423124231242312,11.741935483870967,268,aquashine_car_wash
003,Aqua Shine Cape Coral,May-25,2025-05-01,980,1091,106,1057,10.816326530612244,9.594882729211087,217,aquashine_car_wash
003,Aqua Shine Cape Coral,May-25,2025-05-01,980,1091,106,1057,10.816326530612244,9.594882729211087,217,aquashine_car_wash
003,Aqua Shine Cape Coral,Jun-25,2025-06-01,1091,1120,87,1091,7.974335472043996,7.568590350047303,116,aquashine_car_wash
003,Aqua Shine Cape Coral,Jun-25,2025-06-01,1091,1120,87,1091,7.974335472043996,7.568590350047303,116,aquashine_car_wash
003,Aqua Shine Cape Coral,Jul-25,2025-07-01,1120,1168,78,1142,6.964285714285714,6.507791017415215,126,aquashine_car_wash
003,Aqua Shine Cape Coral,Jul-25,2025-07-01,1120,1168,78,1142,6.964285714285714,6.507791017415215,126,aquashine_car_wash
003,Aqua Shine Cape Coral,Aug-25,2025-08-01,1168,1182,94,1156,8.047945205479452,7.880910683012259,108,aquashine_car_wash
003,Aqua Shine Cape Coral,Aug-25,2025-08-01,1168,1182,94,1156,8.047945205479452,7.880910683012259,108,aquashine_car_wash
003,Aqua Shine Cape Coral,Sep-25,2025-09-01,1182,1195,89,1177,7.529610829103214,6.660899653979238,102,aquashine_car_wash
003,Aqua Shine Cape Coral,Sep-25,2025-09-01,1182,1195,89,1177,7.529610829103214,6.660899653979238,102,aquashine_car_wash
003,Aqua Shine Cape Coral,Oct-25,2025-10-01,1195,1211,100,1199,8.368200836820083,7.731520815632965,116,aquashine_car_wash
003,Aqua Shine Cape Coral,Oct-25,2025-10-01,1195,1211,100,1199,8.368200836820083,7.731520815632965,116,aquashine_car_wash
003,Aqua Shine Cape Coral,Nov-25,2025-11-01,1211,1296,80,1280,6.606110652353426,6.338615512927439,165,aquashine_car_wash
003,Aqua Shine Cape Coral,Nov-25,2025-11-01,1211,1296,80,1280,6.606110652353426,6.338615512927439,165,aquashine_car_wash
003,Aqua Shine Cape Coral,Dec-25,2025-12-01,1296,1351,89,1335,6.867283950617283,6.406250000000000,144,aquashine_car_wash
003,Aqua Shine Cape Coral,Dec-25,2025-12-01,1296,1351,89,1335,6.867283950617283,6.406250000000000,144,aquashine_car_wash
003,Aqua Shine Cape Coral,Jan-26,2026-01-01,1351,1337,107,1328,7.920059215396002,7.340823970037453,93,aquashine_car_wash
003,Aqua Shine Cape Coral,Jan-26,2026-01-01,1351,1337,107,1328,7.920059215396002,7.340823970037453,93,aquashine_car_wash
003,Aqua Shine Cape Coral,Feb-26,2026-02-01,1337,1354,87,1361,6.507105459985041,6.475903614457831,104,aquashine_car_wash
003,Aqua Shine Cape Coral,Feb-26,2026-02-01,1337,1354,87,1361,6.507105459985041,6.475903614457831,104,aquashine_car_wash
003,Aqua Shine Cape Coral,Mar-26,2026-03-01,1354,1318,105,1330,7.754800590841949,7.347538574577516,69,aquashine_car_wash
003,Aqua Shine Cape Coral,Mar-26,2026-03-01,1354,1318,105,1330,7.754800590841949,7.347538574577516,69,aquashine_car_wash
003,Aqua Shine Cape Coral,Apr-26,2026-04-01,1318,1373,77,1386,5.842185128983308,5.639097744360902,132,aquashine_car_wash
003,Aqua Shine Cape Coral,Apr-26,2026-04-01,1318,1373,77,1386,5.842185128983308,5.639097744360902,132,aquashine_car_wash
003,Aqua Shine Cape Coral,May-26,2026-05-01,1373,1394,80,1409,5.826656955571740,5.627705627705627,101,aquashine_car_wash
003,Aqua Shine Cape Coral,May-26,2026-05-01,1373,1394,80,1409,5.826656955571740,5.627705627705627,101,aquashine_car_wash
003,Aqua Shine Cape Coral,Jun-26,2026-06-01,1394,1364,106,1381,7.604017216642754,7.452093683463449,44,aquashine_car_wash
003,Aqua Shine Cape Coral,Jun-26,2026-06-01,1394,1364,106,1381,7.604017216642754,7.452093683463449,44,aquashine_car_wash
004,Aqua Shine Orlando,Jul-25,2025-07-01,0,1,0,0,,,1,aquashine_car_wash
004,Aqua Shine Orlando,Jul-25,2025-07-01,0,1,0,0,,,1,aquashine_car_wash
004,Aqua Shine Orlando,Aug-25,2025-08-01,1,3,1,1,100.000000000000000,,3,aquashine_car_wash
004,Aqua Shine Orlando,Aug-25,2025-08-01,1,3,1,1,100.000000000000000,,3,aquashine_car_wash
004,Aqua Shine Orlando,Sep-25,2025-09-01,3,10,1,8,33.333333333333333,0E-15,8,aquashine_car_wash
004,Aqua Shine Orlando,Sep-25,2025-09-01,3,10,1,8,33.333333333333333,0E-15,8,aquashine_car_wash
004,Aqua Shine Orlando,Oct-25,2025-10-01,10,30,6,28,60.000000000000000,62.500000000000000,26,aquashine_car_wash
004,Aqua Shine Orlando,Oct-25,2025-10-01,10,30,6,28,60.000000000000000,62.500000000000000,26,aquashine_car_wash
004,Aqua Shine Orlando,Nov-25,2025-11-01,30,36,9,33,30.000000000000000,32.142857142857142,15,aquashine_car_wash
004,Aqua Shine Orlando,Nov-25,2025-11-01,30,36,9,33,30.000000000000000,32.142857142857142,15,aquashine_car_wash
004,Aqua Shine Orlando,Dec-25,2025-12-01,36,88,11,87,30.555555555555555,24.242424242424242,63,aquashine_car_wash
004,Aqua Shine Orlando,Dec-25,2025-12-01,36,88,11,87,30.555555555555555,24.242424242424242,63,aquashine_car_wash
004,Aqua Shine Orlando,Jan-26,2026-01-01,88,123,21,123,23.863636363636363,22.988505747126436,56,aquashine_car_wash
004,Aqua Shine Orlando,Jan-26,2026-01-01,88,123,21,123,23.863636363636363,22.988505747126436,56,aquashine_car_wash
004,Aqua Shine Orlando,Feb-26,2026-02-01,123,193,18,193,14.634146341463414,13.821138211382113,88,aquashine_car_wash
004,Aqua Shine Orlando,Feb-26,2026-02-01,123,193,18,193,14.634146341463414,13.821138211382113,88,aquashine_car_wash
004,Aqua Shine Orlando,Mar-26,2026-03-01,193,239,45,238,23.316062176165803,23.316062176165803,91,aquashine_car_wash
004,Aqua Shine Orlando,Mar-26,2026-03-01,193,239,45,238,23.316062176165803,23.316062176165803,91,aquashine_car_wash
004,Aqua Shine Orlando,Apr-26,2026-04-01,239,275,56,274,23.430962343096234,23.529411764705882,92,aquashine_car_wash
004,Aqua Shine Orlando,Apr-26,2026-04-01,239,275,56,274,23.430962343096234,23.529411764705882,92,aquashine_car_wash
004,Aqua Shine Orlando,May-26,2026-05-01,275,331,62,331,22.545454545454545,22.262773722627737,118,aquashine_car_wash
004,Aqua Shine Orlando,May-26,2026-05-01,275,331,62,331,22.545454545454545,22.262773722627737,118,aquashine_car_wash
004,Aqua Shine Orlando,Jun-26,2026-06-01,331,307,75,307,22.658610271903323,22.658610271903323,51,aquashine_car_wash
004,Aqua Shine Orlando,Jun-26,2026-06-01,331,307,75,307,22.658610271903323,22.658610271903323,51,aquashine_car_wash
005,Aqua Shine Sarasota,May-25,2025-05-01,0,30,4,30,,,34,aquashine_car_wash
005,Aqua Shine Sarasota,May-25,2025-05-01,0,30,4,30,,,34,aquashine_car_wash
005,Aqua Shine Sarasota,Jun-25,2025-06-01,30,142,10,141,33.333333333333333,20.000000000000000,122,aquashine_car_wash
005,Aqua Shine Sarasota,Jun-25,2025-06-01,30,142,10,141,33.333333333333333,20.000000000000000,122,aquashine_car_wash
005,Aqua Shine Sarasota,Jul-25,2025-07-01,142,248,15,242,10.563380281690140,9.929078014184397,121,aquashine_car_wash
005,Aqua Shine Sarasota,Jul-25,2025-07-01,142,248,15,242,10.563380281690140,9.929078014184397,121,aquashine_car_wash
005,Aqua Shine Sarasota,Aug-25,2025-08-01,248,286,35,274,14.112903225806451,14.462809917355371,73,aquashine_car_wash
005,Aqua Shine Sarasota,Aug-25,2025-08-01,248,286,35,274,14.112903225806451,14.462809917355371,73,aquashine_car_wash
005,Aqua Shine Sarasota,Sep-25,2025-09-01,286,349,46,336,16.083916083916083,14.963503649635036,109,aquashine_car_wash
005,Aqua Shine Sarasota,Sep-25,2025-09-01,286,349,46,336,16.083916083916083,14.963503649635036,109,aquashine_car_wash
005,Aqua Shine Sarasota,Oct-25,2025-10-01,349,482,44,471,12.607449856733524,11.309523809523809,177,aquashine_car_wash
005,Aqua Shine Sarasota,Oct-25,2025-10-01,349,482,44,471,12.607449856733524,11.309523809523809,177,aquashine_car_wash
005,Aqua Shine Sarasota,Nov-25,2025-11-01,482,690,75,660,15.560165975103734,15.498938428874734,283,aquashine_car_wash
005,Aqua Shine Sarasota,Nov-25,2025-11-01,482,690,75,660,15.560165975103734,15.498938428874734,283,aquashine_car_wash
005,Aqua Shine Sarasota,Dec-25,2025-12-01,690,787,142,760,20.579710144927536,19.545454545454545,239,aquashine_car_wash
005,Aqua Shine Sarasota,Dec-25,2025-12-01,690,787,142,760,20.579710144927536,19.545454545454545,239,aquashine_car_wash
005,Aqua Shine Sarasota,Jan-26,2026-01-01,787,826,162,798,20.584498094027954,19.868421052631578,201,aquashine_car_wash
005,Aqua Shine Sarasota,Jan-26,2026-01-01,787,826,162,798,20.584498094027954,19.868421052631578,201,aquashine_car_wash
005,Aqua Shine Sarasota,Feb-26,2026-02-01,826,851,119,847,14.406779661016949,13.408521303258145,144,aquashine_car_wash
005,Aqua Shine Sarasota,Feb-26,2026-02-01,826,851,119,847,14.406779661016949,13.408521303258145,144,aquashine_car_wash
005,Aqua Shine Sarasota,Mar-26,2026-03-01,851,885,116,882,13.631022326674500,12.868949232585596,150,aquashine_car_wash
005,Aqua Shine Sarasota,Mar-26,2026-03-01,851,885,116,882,13.631022326674500,12.868949232585596,150,aquashine_car_wash
005,Aqua Shine Sarasota,Apr-26,2026-04-01,885,878,143,891,16.158192090395480,14.399092970521541,136,aquashine_car_wash
005,Aqua Shine Sarasota,Apr-26,2026-04-01,885,878,143,891,16.158192090395480,14.399092970521541,136,aquashine_car_wash
005,Aqua Shine Sarasota,May-26,2026-05-01,878,838,129,860,14.692482915717539,13.580246913580246,89,aquashine_car_wash
005,Aqua Shine Sarasota,May-26,2026-05-01,878,838,129,860,14.692482915717539,13.580246913580246,89,aquashine_car_wash
005,Aqua Shine Sarasota,Jun-26,2026-06-01,838,837,88,861,10.501193317422434,10.000000000000000,49,aquashine_car_wash
005,Aqua Shine Sarasota,Jun-26,2026-06-01,838,837,88,861,10.501193317422434,10.000000000000000,49,aquashine_car_wash
006,Aqua Shine Dallas,Dec-24,2024-12-01,0,22,0,22,,,22,aquashine_car_wash
006,Aqua Shine Dallas,Jan-25,2025-01-01,22,98,0,99,0E-15,0E-15,76,aquashine_car_wash
006,Aqua Shine Dallas,Feb-25,2025-02-01,98,184,0,193,0E-15,0E-15,86,aquashine_car_wash
006,Aqua Shine Dallas,Mar-25,2025-03-01,184,295,0,313,0E-15,0E-15,111,aquashine_car_wash
006,Aqua Shine Dallas,Apr-25,2025-04-01,295,386,0,414,0E-15,0E-15,91,aquashine_car_wash
006,Aqua Shine Dallas,May-25,2025-05-01,386,438,0,470,0E-15,0E-15,52,aquashine_car_wash
006,Aqua Shine Dallas,Jun-25,2025-06-01,438,506,0,548,0E-15,0E-15,68,aquashine_car_wash
006,Aqua Shine Dallas,Jul-25,2025-07-01,506,598,0,650,0E-15,0E-15,92,aquashine_car_wash
006,Aqua Shine Dallas,Aug-25,2025-08-01,598,700,0,760,0E-15,0E-15,102,aquashine_car_wash
006,Aqua Shine Dallas,Sep-25,2025-09-01,700,816,0,884,0E-15,0E-15,116,aquashine_car_wash
006,Aqua Shine Dallas,Oct-25,2025-10-01,816,933,0,1013,0E-15,0E-15,117,aquashine_car_wash
006,Aqua Shine Dallas,Nov-25,2025-11-01,933,991,0,1078,0E-15,0E-15,58,aquashine_car_wash
006,Aqua Shine Dallas,Dec-25,2025-12-01,991,1046,0,1135,0E-15,0E-15,55,aquashine_car_wash
006,Aqua Shine Dallas,Jan-26,2026-01-01,1046,1111,0,1205,0E-15,0E-15,65,aquashine_car_wash
006,Aqua Shine Dallas,Feb-26,2026-02-01,1111,1219,0,1332,0E-15,0E-15,108,aquashine_car_wash
006,Aqua Shine Dallas,Mar-26,2026-03-01,1219,860,496,971,40.689089417555373,38.588588588588588,137,aquashine_car_wash
006,Aqua Shine Dallas,Apr-26,2026-04-01,860,925,27,1038,3.139534883720930,2.986611740473738,92,aquashine_car_wash
006,Aqua Shine Dallas,May-26,2026-05-01,925,901,103,1006,11.135135135135135,10.693641618497109,79,aquashine_car_wash
006,Aqua Shine Dallas,Jun-26,2026-06-01,901,855,124,963,13.762486126526082,12.524850894632206,48,aquashine_car_wash
007,Aqua Shine Melbourne,Feb-25,2025-02-01,0,65,0,74,,,65,aquashine_car_wash
007,Aqua Shine Melbourne,Mar-25,2025-03-01,65,298,0,330,0E-15,0E-15,233,aquashine_car_wash
007,Aqua Shine Melbourne,Apr-25,2025-04-01,298,493,0,534,0E-15,0E-15,195,aquashine_car_wash
007,Aqua Shine Melbourne,May-25,2025-05-01,493,640,0,683,0E-15,0E-15,147,aquashine_car_wash
007,Aqua Shine Melbourne,Jun-25,2025-06-01,640,715,0,758,0E-15,0E-15,75,aquashine_car_wash
007,Aqua Shine Melbourne,Jul-25,2025-07-01,715,783,0,827,0E-15,0E-15,68,aquashine_car_wash
007,Aqua Shine Melbourne,Aug-25,2025-08-01,783,840,0,887,0E-15,0E-15,57,aquashine_car_wash
007,Aqua Shine Melbourne,Sep-25,2025-09-01,840,884,0,933,0E-15,0E-15,44,aquashine_car_wash
007,Aqua Shine Melbourne,Oct-25,2025-10-01,884,942,0,993,0E-15,0E-15,58,aquashine_car_wash
007,Aqua Shine Melbourne,Nov-25,2025-11-01,942,1004,0,1056,0E-15,0E-15,62,aquashine_car_wash
007,Aqua Shine Melbourne,Dec-25,2025-12-01,1004,1044,0,1096,0E-15,0E-15,40,aquashine_car_wash
007,Aqua Shine Melbourne,Jan-26,2026-01-01,1044,1110,0,1163,0E-15,0E-15,66,aquashine_car_wash
007,Aqua Shine Melbourne,Feb-26,2026-02-01,1110,1165,0,1225,0E-15,0E-15,55,aquashine_car_wash
007,Aqua Shine Melbourne,Mar-26,2026-03-01,1165,1216,0,1280,0E-15,0E-15,51,aquashine_car_wash
007,Aqua Shine Melbourne,Apr-26,2026-04-01,1216,815,478,889,39.309210526315789,37.343750000000000,77,aquashine_car_wash
007,Aqua Shine Melbourne,May-26,2026-05-01,815,862,76,939,9.325153374233128,8.211473565804274,123,aquashine_car_wash
007,Aqua Shine Melbourne,Jun-26,2026-06-01,862,856,136,928,15.777262180974477,15.122470713525026,101,aquashine_car_wash
012,Aqua Shine Englewood,Mar-23,2023-03-01,0,1,0,1,,,1,aquashine_car_wash
012,Aqua Shine Englewood,Mar-23,2023-03-01,0,1,0,1,,,1,aquashine_car_wash
012,Aqua Shine Englewood,Apr-23,2023-04-01,1,42,0,42,0E-15,0E-15,41,aquashine_car_wash
012,Aqua Shine Englewood,Apr-23,2023-04-01,1,42,0,42,0E-15,0E-15,41,aquashine_car_wash
012,Aqua Shine Englewood,May-23,2023-05-01,42,166,2,166,4.761904761904761,4.761904761904761,126,aquashine_car_wash
012,Aqua Shine Englewood,May-23,2023-05-01,42,166,2,166,4.761904761904761,4.761904761904761,126,aquashine_car_wash
012,Aqua Shine Englewood,Jun-23,2023-06-01,166,203,9,203,5.421686746987951,5.421686746987951,46,aquashine_car_wash
012,Aqua Shine Englewood,Jun-23,2023-06-01,166,203,9,203,5.421686746987951,5.421686746987951,46,aquashine_car_wash
012,Aqua Shine Englewood,Jul-23,2023-07-01,203,224,15,224,7.389162561576354,7.389162561576354,36,aquashine_car_wash
012,Aqua Shine Englewood,Jul-23,2023-07-01,203,224,15,224,7.389162561576354,7.389162561576354,36,aquashine_car_wash
012,Aqua Shine Englewood,Aug-23,2023-08-01,224,240,10,240,4.464285714285714,4.464285714285714,26,aquashine_car_wash
012,Aqua Shine Englewood,Aug-23,2023-08-01,224,240,10,240,4.464285714285714,4.464285714285714,26,aquashine_car_wash
012,Aqua Shine Englewood,Sep-23,2023-09-01,240,236,21,236,8.750000000000000,8.750000000000000,17,aquashine_car_wash
012,Aqua Shine Englewood,Sep-23,2023-09-01,240,236,21,236,8.750000000000000,8.750000000000000,17,aquashine_car_wash
012,Aqua Shine Englewood,Oct-23,2023-10-01,236,258,9,258,3.813559322033898,3.813559322033898,31,aquashine_car_wash
012,Aqua Shine Englewood,Oct-23,2023-10-01,236,258,9,258,3.813559322033898,3.813559322033898,31,aquashine_car_wash
012,Aqua Shine Englewood,Nov-23,2023-11-01,258,273,10,273,3.875968992248062,3.875968992248062,25,aquashine_car_wash
012,Aqua Shine Englewood,Nov-23,2023-11-01,258,273,10,273,3.875968992248062,3.875968992248062,25,aquashine_car_wash
012,Aqua Shine Englewood,Dec-23,2023-12-01,273,295,15,295,5.494505494505494,5.494505494505494,37,aquashine_car_wash
012,Aqua Shine Englewood,Dec-23,2023-12-01,273,295,15,295,5.494505494505494,5.494505494505494,37,aquashine_car_wash
012,Aqua Shine Englewood,Jan-24,2024-01-01,295,314,21,314,7.118644067796610,7.118644067796610,40,aquashine_car_wash
012,Aqua Shine Englewood,Jan-24,2024-01-01,295,314,21,314,7.118644067796610,7.118644067796610,40,aquashine_car_wash
012,Aqua Shine Englewood,Feb-24,2024-02-01,314,330,16,330,5.095541401273885,5.095541401273885,32,aquashine_car_wash
012,Aqua Shine Englewood,Feb-24,2024-02-01,314,330,16,330,5.095541401273885,5.095541401273885,32,aquashine_car_wash
012,Aqua Shine Englewood,Mar-24,2024-03-01,330,330,29,330,8.787878787878787,8.787878787878787,29,aquashine_car_wash
012,Aqua Shine Englewood,Mar-24,2024-03-01,330,330,29,330,8.787878787878787,8.787878787878787,29,aquashine_car_wash
012,Aqua Shine Englewood,Apr-24,2024-04-01,330,316,42,316,12.727272727272727,12.727272727272727,28,aquashine_car_wash
012,Aqua Shine Englewood,Apr-24,2024-04-01,330,316,42,316,12.727272727272727,12.727272727272727,28,aquashine_car_wash
012,Aqua Shine Englewood,May-24,2024-05-01,316,306,38,306,12.025316455696202,12.025316455696202,28,aquashine_car_wash
012,Aqua Shine Englewood,May-24,2024-05-01,316,306,38,306,12.025316455696202,12.025316455696202,28,aquashine_car_wash
012,Aqua Shine Englewood,Jun-24,2024-06-01,306,297,18,297,5.882352941176470,5.882352941176470,9,aquashine_car_wash
012,Aqua Shine Englewood,Jun-24,2024-06-01,306,297,18,297,5.882352941176470,5.882352941176470,9,aquashine_car_wash
012,Aqua Shine Englewood,Jul-24,2024-07-01,297,287,16,287,5.387205387205387,5.387205387205387,6,aquashine_car_wash
012,Aqua Shine Englewood,Jul-24,2024-07-01,297,287,16,287,5.387205387205387,5.387205387205387,6,aquashine_car_wash
012,Aqua Shine Englewood,Aug-24,2024-08-01,287,277,21,277,7.317073170731707,7.317073170731707,11,aquashine_car_wash
012,Aqua Shine Englewood,Aug-24,2024-08-01,287,277,21,277,7.317073170731707,7.317073170731707,11,aquashine_car_wash
012,Aqua Shine Englewood,Sep-24,2024-09-01,277,257,29,257,10.469314079422382,10.469314079422382,9,aquashine_car_wash
012,Aqua Shine Englewood,Sep-24,2024-09-01,277,257,29,257,10.469314079422382,10.469314079422382,9,aquashine_car_wash
012,Aqua Shine Englewood,Oct-24,2024-10-01,257,207,64,207,24.902723735408560,24.902723735408560,14,aquashine_car_wash
012,Aqua Shine Englewood,Oct-24,2024-10-01,257,207,64,207,24.902723735408560,24.902723735408560,14,aquashine_car_wash
012,Aqua Shine Englewood,Nov-24,2024-11-01,207,83,131,83,63.285024154589371,63.285024154589371,7,aquashine_car_wash
012,Aqua Shine Englewood,Nov-24,2024-11-01,207,83,131,83,63.285024154589371,63.285024154589371,7,aquashine_car_wash
012,Aqua Shine Englewood,Dec-24,2024-12-01,83,80,3,80,3.614457831325301,3.614457831325301,0,aquashine_car_wash
012,Aqua Shine Englewood,Dec-24,2024-12-01,83,80,3,80,3.614457831325301,3.614457831325301,0,aquashine_car_wash
012,Aqua Shine Englewood,Jan-25,2025-01-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Jan-25,2025-01-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Feb-25,2025-02-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Feb-25,2025-02-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Mar-25,2025-03-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Mar-25,2025-03-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Apr-25,2025-04-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Apr-25,2025-04-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,May-25,2025-05-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,May-25,2025-05-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Jun-25,2025-06-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Jun-25,2025-06-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Jul-25,2025-07-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Jul-25,2025-07-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
012,Aqua Shine Englewood,Aug-25,2025-08-01,80,80,0,80,0E-15,0E-15,0,aquashine_car_wash
