Name,Latitude,Longitude,client_name,client_id,site_id,lat,lon,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,lonestarshine_000828,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Catalina,34.076094,-118.296318,Catalina,luvcarwash_000457,85,34.076094,-118.296318,Lat/Lng,-118.296318,34.076094,Catalina,584781.6392362498,0.02838072591679943,0.06689856473754519,40.105182780429196,340537.49745402747,114628.0019438685,74220.12627025263,206220.54269565572,121205.78404613136,58955.267005841655,12169.831803882262,2936.9840080207214,1171.1732601574622,293229.61580233165,1.1788940535055108,21517.257942031778,15948.315339573077,12400.496134809917,9750.025427290588,18826.59611167753,74220.12627025263,114628.0019438685,42781.1074838973,13,Luv Car Wash,LUV Car Wash,Vermont Express Auto Spa,0.010104259037726902,National Chain,Express,https://luvcarwash.com,0.5639717927969764,National Chain,Express,https://luvcarwash.com,0.8027437292476345,Tunnel Car Wash,Express,www.facebook.com,7,Target,0.9950499180772683,Target,1.0533263938349087,Target,1.688483796120574,4,1,2478,8798,7016,7103,7416,6727,secondary,64.93133153285126,
Silverlake,34.075126,-118.286601,Silverlake,luvcarwash_000457,86,34.075126,-118.286601,Lat/Lng,-118.286601,34.075126,Silverlake,590046.2202844926,0.03388958923784034,0.07207129824882211,40.17062313432476,343389.89829048474,111372.64353412471,72935.6546365219,212460.95742218115,123473.51559419004,57848.42808742501,11688.566616770113,3014.677667693002,1154.710203630384,292068.33330827433,1.1492102940496933,21792.266270246648,16406.134396132897,12574.224326998461,9801.428524056333,18747.90966942924,72935.6546365219,111372.64353412471,41934.692592812644,13,LUV Car Wash,Luv Car Wash,Vermont Express Auto Spa,0.01338711247955261,National Chain,Express,https://luvcarwash.com,0.5527024142674085,National Chain,Express,https://luvcarwash.com,0.7591572382348016,Tunnel Car Wash,Express,www.facebook.com,5,Target,0.4892575057372477,Target,0.8250863349990866,Target,1.2119578248030074,4,1,1230,4524,3605,4137,4264,3543,secondary,63.63772910487004,
ECOMM,33.507455,-112.040131,ECOMM,makoexp_000694,5,33.507455,-112.040131,Lat/Lng,-112.040131,33.507455,ECOMM,146707.81384782618,0.03230305167480887,0.028439766310126915,40.974879217990306,88471.37521293145,138806.02942840164,90425.95213951566,37006.27486934024,32193.51444056863,24343.815015205648,5629.108702215599,1986.0393870344851,847.0774238337763,109948.01524493354,1.5599626231343595,7383.658375601517,5330.567837993149,3771.2403402279597,3181.6412198063917,6905.47093534423,90425.95213951566,138806.02942840164,33631.029158964986,9,Jacksons Car Wash,Scrub Bot Express Car Wash,Rinse n Ride Car Wash,0.10424967498811667,National Chain,Flex/detail/⛽ /lube,www.jacksons.com,0.7047328491300727,Tunnel Car Wash,Express,www.scrubbot.com,1.4469749376865002,Tunnel Car Wash,Express ,www.rinsenride.com,1,Target,0.35771486271980285,,0.0,,0.0,5,2,633,4273,4230,4099,3692,2103,tertiary,75.04445300967113,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,midohioxp_000833,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Tech Support Site,27.975131,-82.53223,Tech Support Site,midohioxp_000833,2,27.975131,-82.53223,Lat/Lng,-82.53223,27.975131,Tech Support Site,77695.40851540178,0.036353280070262436,0.017755846905093495,41.30085237680669,44278.83722167079,118177.97083819895,80343.90139818369,16648.706784957147,13394.459196971555,12361.434793853696,3671.5720425324107,666.0128391834442,229.56767510346253,52943.93464452727,1.6331712597868213,3548.941844134708,2436.0599826249236,1606.4468301160086,1059.8306992454745,2244.4917545374483,80343.90139818369,118177.97083819895,15796.71761910431,2,Mister Car Wash,Kennedy's Finest Car Wash,,1.8691959295384641,National Chain,Full-Service/Ext.,www.mistercarwash.com,2.251441187712519,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,www.kennedysfinestcarwash.com,0.0,,,,3,Target,1.9260566537477037,Walmart USA,2.156116420043771,Walmart USA,2.3653217300950575,3,4,415,1282,1171,1253,1184,917,motorway_link,69.44475902609413,
ECOMM,33.507455,-112.040131,ECOMM,peppyscw_000491,5,33.507455,-112.040131,Lat/Lng,-112.040131,33.507455,ECOMM,146707.81384782618,0.03230305167480887,0.028439766310126915,40.974879217990306,88471.37521293145,138806.02942840164,90425.95213951566,37006.27486934024,32193.51444056863,24343.815015205648,5629.108702215599,1986.0393870344851,847.0774238337763,109948.01524493354,1.5599626231343595,7383.658375601517,5330.567837993149,3771.2403402279597,3181.6412198063917,6905.47093534423,90425.95213951566,138806.02942840164,33631.029158964986,9,Jacksons Car Wash,Scrub Bot Express Car Wash,Rinse n Ride Car Wash,0.10424967498811667,National Chain,Flex/detail/⛽ /lube,www.jacksons.com,0.7047328491300727,Tunnel Car Wash,Express,www.scrubbot.com,1.4469749376865002,Tunnel Car Wash,Express ,www.rinsenride.com,1,Target,0.35771486271980285,,0.0,,0.0,5,2,633,4273,4230,4099,3692,2103,tertiary,75.04445300967113,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,proshinexpcw_000859,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,quivio_000837,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Kristonu0027s Kar Wash,26.195744,-80.289795,Kristonu0027s Kar Wash,revexpress_000340,10,26.195744,-80.289795,Lat/Lng,-80.289795,26.195744,Kristonu0027s Kar Wash,129126.87829082273,0.058599232233927365,0.019743567712568626,45.16839192242796,70584.50434953626,94583.58620766502,75501.24797938415,15718.435252028052,23558.188929283526,18755.638782270253,5476.674908649176,1163.051145534031,332.5492301816121,83814.44195281575,1.5835495002590052,5881.809829464182,4184.662548267515,3148.5873748168815,2083.3462176038884,2199.4171247708146,75501.24797938415,94583.58620766502,37248.9282222162,1,Mr. Suds Express Car Wash,,,2.3850476662641973,Tunnel Car Wash,Flex/Detail,www.mrsuds-carwash.com,0.0,,,,0.0,,,,2,Walmart USA,1.5168946236910923,Walmart USA,2.918630766727908,,0.0,6,0,872,2506,1413,1605,1621,471,secondary,66.93718237470091,
AC PLC - DO NOT USE,26.195744,-80.289795,AC PLC - DO NOT USE,revexpress_000340,11,26.195744,-80.289795,Lat/Lng,-80.289795,26.195744,AC PLC - DO NOT USE,129126.87829082273,0.058599232233927365,0.019743567712568626,45.16839192242796,70584.50434953626,94583.58620766502,75501.24797938415,15718.435252028052,23558.188929283526,18755.638782270253,5476.674908649176,1163.051145534031,332.5492301816121,83814.44195281575,1.5835495002590052,5881.809829464182,4184.662548267515,3148.5873748168815,2083.3462176038884,2199.4171247708146,75501.24797938415,94583.58620766502,37248.9282222162,1,Mr. Suds Express Car Wash,,,2.3850476662641973,Tunnel Car Wash,Flex/Detail,www.mrsuds-carwash.com,0.0,,,,0.0,,,,2,Walmart USA,1.5168946236910923,Walmart USA,2.918630766727908,,0.0,6,0,872,2506,1413,1605,1621,471,secondary,66.93718237470091,
QA LAB,30.397537,-84.347711,QA LAB,revexpress_000340,6,30.397537,-84.347711,Lat/Lng,-84.347711,30.397537,QA LAB,11062.311944592395,-0.004381913035285513,-0.005680403208080925,37.419618475984265,5377.719643397955,61411.02219270763,49453.97530009331,2366.7771888303105,1690.6941319527104,1051.398411174072,544.8738051955588,230.47553560277447,37.99999893596396,6540.0145069784485,1.6174369997865634,236.97795372083783,124.09592584427446,121.21260071196593,89.4613702155184,59.76007136050612,49453.97530009331,61411.02219270763,1676.6659300308675,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,736,3818,2207,2643,2232,1150,primary,49.56748082855861,
Car Wash College Tamarac,26.195744,-80.289795,Car Wash College Tamarac,revexpress_000340,7,26.195744,-80.289795,Lat/Lng,-80.289795,26.195744,Car Wash College Tamarac,129126.87829082273,0.058599232233927365,0.019743567712568626,45.16839192242796,70584.50434953626,94583.58620766502,75501.24797938415,15718.435252028052,23558.188929283526,18755.638782270253,5476.674908649176,1163.051145534031,332.5492301816121,83814.44195281575,1.5835495002590052,5881.809829464182,4184.662548267515,3148.5873748168815,2083.3462176038884,2199.4171247708146,75501.24797938415,94583.58620766502,37248.9282222162,1,Mr. Suds Express Car Wash,,,2.3850476662641973,Tunnel Car Wash,Flex/Detail,www.mrsuds-carwash.com,0.0,,,,0.0,,,,2,Walmart USA,1.5168946236910923,Walmart USA,2.918630766727908,,0.0,6,0,872,2506,1413,1605,1621,471,secondary,66.93718237470091,
Steveu0027s Car Wash,30.681193,-88.241008,Steveu0027s Car Wash,revexpress_000340,9,30.681193,-88.241008,Lat/Lng,-88.241008,30.681193,Steveu0027s Car Wash,38078.5563040236,0.038185166348359834,0.04203752328302647,38.604566356125204,19051.09988933662,84558.77299702419,63936.81275098914,6581.6755240398925,5875.486782799009,5861.325000333367,2157.0884414177854,708.9609012186993,172.80668451054953,27769.279135146644,1.8063927356075145,1433.2614079376217,975.4501494353171,723.3202473553829,541.9028581050225,577.8171289786696,63936.81275098914,84558.77299702419,8807.712269857759,5,PitStop CarWash,Tidal Wave Auto Spa,Rich's Car Wash,0.9590272213704754,National Chain,Express ,www.acleancarfast.com,1.2993764841009108,National Chain,Express,www.tidalwaveautospa.com,1.340988552190295,National Chain,Express,www.richscarwash.com,4,Target,0.8765343372743436,Walmart USA,1.1153427221193928,Walmart USA,2.754963437621488,2,0,452,1997,2145,2627,2437,1357,secondary,63.09118092040466,
Clean Canyon Car Wash #2,32.75215,-97.33694,Clean Canyon Car Wash #2,riptideneuse_000337,23,32.75215,-97.33694,Lat/Lng,-97.33694,32.75215,Clean Canyon Car Wash #2,96073.85639278492,0.11615150259498193,0.08617368237489732,38.121956656125484,47972.7380229992,115999.60631952442,79711.77908089737,19129.7441229237,17224.583505897637,13520.007998606103,3534.758849487058,1314.1312736593245,441.35272022068966,62332.16474731176,1.6183995645586564,3876.5385677856393,2568.5720330901095,1854.5318906711764,1458.5785383447655,2904.069958463224,79711.77908089737,115999.60631952442,19427.921211265202,3,Super Star Car Wash,University Car Wash ,Take 5 Car Wash,1.4741199088112333,National Chain,Express,www.superstarcarwashaz.com,2.3155358529008145,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,www.washology.com,2.788073466565254,Tunnel Car Wash,Express,www.take5.com,1,Target,0.9891554270801871,,0.0,,0.0,0,0,74,416,288,344,344,233,primary_link,69.28457305399391,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,roysscw_000853,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,scrubzcw_000831,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,soapymoscw_000839,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,sonnysdatamig_000847,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,southport_000822,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
Steveu0027s Car Wash,30.681193,-88.241008,Steveu0027s Car Wash,sparkcw_000745,9,30.681193,-88.241008,Lat/Lng,-88.241008,30.681193,Steveu0027s Car Wash,38078.5563040236,0.038185166348359834,0.04203752328302647,38.604566356125204,19051.09988933662,84558.77299702419,63936.81275098914,6581.6755240398925,5875.486782799009,5861.325000333367,2157.0884414177854,708.9609012186993,172.80668451054953,27769.279135146644,1.8063927356075145,1433.2614079376217,975.4501494353171,723.3202473553829,541.9028581050225,577.8171289786696,63936.81275098914,84558.77299702419,8807.712269857759,5,PitStop CarWash,Tidal Wave Auto Spa,Rich's Car Wash,0.9590272213704754,National Chain,Express ,www.acleancarfast.com,1.2993764841009108,National Chain,Express,www.tidalwaveautospa.com,1.340988552190295,National Chain,Express,www.richscarwash.com,4,Target,0.8765343372743436,Walmart USA,1.1153427221193928,Walmart USA,2.754963437621488,2,0,452,1997,2145,2627,2437,1357,secondary,63.09118092040466,
Sonnyu0027s Demo 1,28.417917,-81.304145,Sonnyu0027s Demo 1,springlake_000827,1,28.417917,-81.304145,Lat/Lng,-81.304145,28.417917,Sonnyu0027s Demo 1,11729.229352796741,0.20894897146458186,0.23991213389166005,38.39528193531099,6289.753719765227,134885.45875354932,105830.32713820043,1449.1431090370752,1097.5316116499598,1698.1469746445655,690.4687532997341,105.89117219374748,127.50725587707711,7626.332788998669,1.9907880113415248,526.9646031015436,353.7849049169454,280.2884983761469,218.75167028896976,372.5526912212954,105830.32713820043,134885.45875354932,2393.192865021061,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,5675,10800,8475,8458,8017,6620,motorway,84.76455804902571,
RUNNER WAASH,90.0,90.0,RUNNER WAASH,sudsdeluxe_000305,17,90.0,90.0,Lat/Lng,90.0,90.0,RUNNER WAASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,0,0,0,0,0,0,,0.0,
DNU,1.0,1.0,DNU,sudstop_000639,19,1.0,1.0,Lat/Lng,1.0,1.0,DNU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,0,0,0,0,0,0,,0.0,
SmartStop,1.0,1.0,SmartStop,sudstop_000639,20,1.0,1.0,Lat/Lng,1.0,1.0,SmartStop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,0,0,0,0,0,0,,0.0,
Clean Canyon Car Wash #2,32.75215,-97.33694,Clean Canyon Car Wash #2,sudstop_000639,23,32.75215,-97.33694,Lat/Lng,-97.33694,32.75215,Clean Canyon Car Wash #2,96073.85639278492,0.11615150259498193,0.08617368237489732,38.121956656125484,47972.7380229992,115999.60631952442,79711.77908089737,19129.7441229237,17224.583505897637,13520.007998606103,3534.758849487058,1314.1312736593245,441.35272022068966,62332.16474731176,1.6183995645586564,3876.5385677856393,2568.5720330901095,1854.5318906711764,1458.5785383447655,2904.069958463224,79711.77908089737,115999.60631952442,19427.921211265202,3,Super Star Car Wash,University Car Wash ,Take 5 Car Wash,1.4741199088112333,National Chain,Express,www.superstarcarwashaz.com,2.3155358529008145,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,www.washology.com,2.788073466565254,Tunnel Car Wash,Express,www.take5.com,1,Target,0.9891554270801871,,0.0,,0.0,0,0,74,416,288,344,344,233,primary_link,69.28457305399391,
Juan Tabo,35.097122,-106.514995,Juan Tabo,thoroughbredcw_000304,34,35.097122,-106.514995,Lat/Lng,-106.514995,35.097122,Juan Tabo,122953.5964729478,-0.02191858408637434,0.04594569815852238,43.14889077789693,64808.130884658836,90670.28019567401,71157.92683105593,22824.35836598184,21663.80704146123,19042.312894855044,6512.008012573468,1755.6143616409972,866.4656749605201,90639.24269025831,1.6770021402516488,5513.099029493635,4004.0238566750195,2736.5312281023944,1950.9422915606992,2313.60780336929,71157.92683105593,90670.28019567401,31362.126842561527,5,Quick Shine Express Wash,Vision Car Wash,Mister Car Wash,1.2918449538430747,National Chain,Express,www.quickshineexpresswash.com,1.3510942129027566,Tunnel Car Wash,Full-Service/Ext./Detail/+,www.visioncw.com,1.384688924054008,National Chain,Full-Service/Ext./Detail,www.mistercarwash.com,7,Walmart USA,0.8753715533309736,Target,1.033448897806244,Walmart USA,1.4743739517681558,3,2,410,3867,3248,3712,2965,1299,secondary,63.97298658733777,
Eastlake,31.699338,-106.21433,Eastlake,thoroughbredcw_000304,35,31.699338,-106.21433,Lat/Lng,-106.21433,31.699338,Eastlake,66138.11697375751,0.27835223873332793,0.342122386675248,32.9717093447529,34232.15535024239,103174.02982143433,84845.24620167432,3970.4794628294185,3723.9277122347266,8587.673653580772,4124.154766256281,1743.9232492465526,288.6022074581706,41690.44335244218,2.218133927546937,2268.707320444868,1741.054265205108,1290.0257995359716,1024.9603289757506,822.4611056213616,84845.24620167432,103174.02982143433,14854.426890001632,1,Mister Car Wash ,,,1.4061150474860358,National Chain,Express,www.misterscarwash.com,0.0,,,,0.0,,,,1,Walmart USA,1.560723108014363,,0.0,,0.0,0,0,554,3707,2193,2405,2503,1378,secondary,75.51263807251036,
