weather_total_precipitation_mm,weather_rainy_days,weather_total_snowfall_cm,weather_days_below_freezing,weather_total_sunshine_hours,weather_days_pleasant_temp,weather_avg_daily_max_windspeed_ms,nearest_gas_station_distance_miles,nearest_gas_station_rating,nearest_gas_station_rating_count,competitors_count_4miles,competitor_1_google_rating,competitor_1_distance_miles,competitor_1_rating_count,distance_nearest_costco(5 mile),distance_nearest_walmart(5 mile),distance_nearest_target (5 mile),other_grocery_count_1mile,count_food_joints_0_5miles (0.5 mile),current_count,client_id,street,city,zip,site_client_id,location_id,_match_type,age_on_30_sep_25,region,state,region_enc,state_enc,costco_enc,tunnel_count,carwash_type_encoded,primary_carwash_type,official_website
1231.3,146.0,0.0,0.0,3649.138661,175.0,15.45765027,0.13,4.2,63,14.0,5.0,1.56,3.0,,4.04,4.11,2.0,1.0,13127.43,Venice Car Wash,700 S Tamiami Trail,Venice,34285,1501,1,chain+street+zip,15.0,South,FL,2,7,99.0,0,1,Express Tunnel,https://linkscarwash.com/locations/venice/s-tamiami-trl-22/
997.7,108.0,30.45,84.0,3001.882567,137.0,16.99480874,0.43,3.8,211,14.0,3.8,0.51,337.0,,1.49,0.38,9.0,20.0,132732.94,Wash Industries,1400 S Broad St,Philadelphia,19146,1535,4,chain+street+zip,7.0,Northeast,PA,1,32,99.0,1,1,Express Tunnel,https://www.washindustriesglobal.com/
973.8,119.0,78.75,119.0,2962.680783,136.0,18.3136612,1.45,5.0,2,1.0,3.2,0.17,420.0,,4.11,,2.0,2.0,19107.04,Sparta Car Wash,519 Lafayette Rd,Sparta Township,7871,1286,1,chain+street+zip,11.0,Northeast,NJ,1,25,99.0,0,3,Hand Wash / Detail,
1154.7,132.0,8.4,40.0,3345.939872,173.0,15.84672131,0.19,4.4,199,14.0,4.5,0.15,256.0,,1.6,4.35,2.0,12.0,80504.78,Fast Trac,550 Maxham Rd,Austell,30168,493,1,chain+street+zip,3.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.ftcarwash.com/
1278.2,124.0,3.92,12.0,3363.293192,130.0,16.70737705,0.16,3.7,62,11.0,2.3,0.13,3.0,3.76,0.64,1.15,5.0,16.0,30790.11,Superior Fry Car Wash,2205 Fry Rd,Katy,77449,1385,1,chain+street+zip,13.0,South,TX,2,37,3.76,0,2,Flex,http://www.frycarwash.com/
1016.3,109.0,31.5,87.0,2985.32355,131.0,17.84125683,0.47,4.5,157,13.0,,0.95,,,1.09,1.05,5.0,7.0,98472.83,Wash Industries,9915 Bustleton Ave,Philadelphia,19115,1529,9,chain+street+zip,7.0,Northeast,PA,1,32,99.0,0,1,Express Tunnel,https://www.washindustriesglobal.com/
1237.9,117.0,40.81,79.0,3057.610064,135.0,20.18196721,0.43,3.8,20,13.0,4.1,0.27,245.0,,2.61,0.78,1.0,9.0,37861.06,Sunrise Car Wash,1820 Sunrise Hwy,Merrick,11566,1365,1,chain+street+zip,4.0,Northeast,NY,1,28,99.0,0,2,Flex,https://www.thesunrisecarwash.com/sunrise-car-wash
502.5,41.0,0.0,0.0,3633.960464,226.0,16.83934426,0.37,4.2,43,7.0,3.8,0.17,74.0,,0.95,,4.0,8.0,64747.43,Fast Pass Car Wash,638 North H Street,Lompoc,93436,491,1,chain+street+zip,5.0,West,CA,4,3,99.0,0,1,Express Tunnel,http://www.speedcleancarwashes.com/category/12168/fast-pass-unlimited-car-washes.htm
502.4,48.0,0.0,0.0,3666.415569,224.0,13.33579235,0.02,2.8,20,9.0,2.7,0.54,3.0,0.71,2.92,1.35,1.0,15.0,9393.9,San Diego Car Care Costa Verde,11030 Rancho Carmel Dr,San Diego,92128,1209,2,chain+street+zip,6.0,West,CA,4,3,0.71,0,1,Express Tunnel,https://sandiegocarcare.com/costa-verde/
396.6,50.0,0.0,0.0,3632.002094,233.0,14.45874317,0.39,3.4,11,10.0,3.8,0.58,105.0,,1.11,0.65,2.0,13.0,62728.53,Encinitas Car Wash,293 N El Camino Real,Encinitas,92024,466,1,chain+street+zip,5.0,West,CA,4,3,99.0,0,3,Full Service,https://encinitas-carwash.com/
1186.0,132.0,9.24,47.0,3328.350458,170.0,17.7568306,0.56,3.4,87,9.0,4.3,0.34,498.0,4.67,3.02,2.79,5.0,12.0,94005.02,Aqua Bubble Car Wash,5860 Bethelview Rd,Cumming,30040,29,1,chain+street+zip,7.0,South,GA,2,8,4.67,0,1,Express Tunnel,https://aqua-bubble-car-wash.com-place.com/
447.3,46.0,0.0,0.0,3573.447269,256.0,13.44863388,0.08,3.1,54,10.0,4.9,1.36,157.0,3.17,3.94,1.5,,19.0,29135.17,San Diego Car Care Costa Verde,8505 Costa Verde Blvd,San Diego,92122,1208,1,chain+street+zip,8.0,West,CA,4,3,3.17,0,1,Express Tunnel,https://sandiegocarcare.com/costa-verde/
1082.9,115.0,5.67,46.0,3303.799492,166.0,17.63579235,0.15,4.4,99,10.0,4.8,0.34,18.0,4.7,0.34,3.86,3.0,12.0,80616.39,Colonial Car Wash,2900 Wade Hampton Blvd,Taylors,29687,373,3,chain+street+zip,2.0,South,SC,2,34,4.7,0,2,Flex,https://colonialcw.com/wash-services/car-washing/
1548.8,142.0,15.96,54.0,3117.606322,136.0,16.96803279,0.75,4.1,36,10.0,3.4,0.33,286.0,0.68,1.66,1.1,1.0,5.0,47256.3,Champion CW,271 New Shackle Island Rd,Hendersonville,37075,291,9,chain+street+zip,4.0,South,TN,2,36,0.68,0,3,Hand Wash / Detail,https://www.championcarwashanddetailshop.com/
127.7,21.0,0.84,26.0,3859.090583,104.0,15.58879781,0.08,4.0,74,14.0,4.3,0.29,237.0,1.81,2.18,0.9,2.0,9.0,211804.19,Dino Dash Wash,2054 E Riverside Dr,St. George,84790,421,2,chain+street+zip,2.0,West,UT,4,38,1.81,1,1,Express Tunnel,https://www.dinodashcarwash.com/locations/
608.5,82.0,29.05,116.0,3304.44505,118.0,22.63142077,0.42,3.9,81,3.0,4.6,0.11,216.0,,0.49,,,14.0,10872.56,Jc Auto Wash,701 S Dewey St,North Platte,69101,643,1,chain+street+zip,10.0,Midwest,NE,0,23,99.0,0,3,Hand Wash / Detail,https://jcautodetailing.pro/price-list/
974.9,106.0,1.96,11.0,3303.935094,143.0,18.54016393,0.43,3.1,13,11.0,,0.23,,,3.16,1.35,1.0,4.0,180989.0,Suds Deluxe,233 Wonder World Dr,San Marcos,78666,1356,7,chain+street+zip,2.0,South,TX,2,37,99.0,1,1,Express Tunnel,https://www.sudsdeluxe.com/
1045.5,156.0,89.39,92.0,3037.011278,155.0,19.51092896,0.12,4.5,61,3.0,3.8,2.54,49.0,,4.28,,2.0,8.0,26957.94,Soggy Dog Car Wash,714 Ritter Dr,Glen Morgan,25813,1267,1,chain+street+zip,7.0,South,WV,2,44,99.0,0,2,Mobile,https://soggydogwash.com/contact/
983.1,118.0,8.47,15.0,3437.873444,147.0,14.60601093,0.04,2.6,43,5.0,4.6,1.97,1474.0,,0.17,2.68,2.0,2.0,53906.0,Go Clean Car Wash,3218 N Monroe St,Tallahassee,32303,557,2,chain+street+zip,2.0,South,FL,2,7,99.0,0,3,Full Service,https://gocleans.co/
1218.6,117.0,45.08,75.0,3076.026283,138.0,19.83907104,0.21,5.0,4,14.0,3.1,0.1,118.0,0.4,,4.73,2.0,3.0,89662.3,Texas Car Wash,15 Texas Ave,Island Park,11558,1395,1,chain+street+zip,7.0,Northeast,NY,1,28,0.4,0,1,In-Bay Automatic,https://texascarwashequipment.com/
1119.7,131.0,9.38,43.0,3306.355978,170.0,16.60382514,0.32,3.6,66,7.0,4.1,0.12,151.0,,1.27,1.06,5.0,2.0,181713.94,Aloha Car Wash,5360 Laurel Springs Pkwy,Suwanee,30024,9,1,chain+street+zip,10.0,South,GA,2,8,99.0,1,1,Touchless,https://www.alohacarwash.com/
1308.1,90.0,7.21,26.0,3384.657975,144.0,17.94480874,0.16,5.0,2,14.0,4.0,0.35,1.0,,2.33,4.82,1.0,2.0,57090.0,Solar City,1210 Pioneer Rd,Mesquite,75149,1268,1,chain+street+zip,2.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://www.solarcitycarwash.com/
1204.6,136.0,3.5,13.0,3362.105369,134.0,16.09918033,0.18,3.8,8,12.0,4.3,0.47,130.0,,1.05,3.05,2.0,6.0,122725.0,Suds Deluxe,24624 Kuykendahl Rd,Tomball,77375,1358,1,chain+street+zip,4.0,South,TX,2,37,99.0,1,1,Express Tunnel,https://www.sudsdeluxe.com/
1136.9,158.0,0.0,0.0,3697.369875,168.0,17.54453552,0.13,4.2,213,10.0,4.2,0.15,365.0,1.34,2.3,4.11,3.0,4.0,86274.66,Rock N Roll Express Car Wash,1615 SE Decker Ave,Stuart,34994,1185,1,chain+street+zip,5.0,South,FL,2,7,1.34,0,1,Express Tunnel,https://rocknrollexpresswash.com/open-now/
1315.7,91.0,8.61,28.0,3403.817017,135.0,21.61174863,0.2,4.0,41,7.0,3.6,0.08,498.0,0.3,0.99,1.62,1.0,12.0,105541.1,Carmel Car Wash,2003 S Goliad St,Rockwall,75087,272,3,chain+street+zip,8.0,South,TX,2,37,0.3,0,3,Full Service,https://carmelcarwash.com/
737.4,102.0,0.35,3.0,3587.954881,116.0,21.25519126,0.28,4.6,185,6.0,4.9,0.67,17.0,,1.84,,1.0,12.0,28134.0,Washworks Express,601 E King Ave,Kingsville,78363,1587,1,chain+street+zip,16.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://washworksexpress.co/
1037.9,111.0,30.94,87.0,2978.726619,139.0,17.07349727,0.16,3.4,238,13.0,3.2,0.09,181.0,1.48,1.23,2.23,2.0,4.0,72424.88,Mach 1 Express Wash,5201 NJ-70,Pennsauken Township,8109,856,5,chain+street+zip,5.0,Northeast,NJ,1,25,1.48,0,2,Flex,https://mach1carwash.com/
1200.6,114.0,50.89,92.0,2993.263531,132.0,17.20874317,0.24,4.2,135,6.0,4.8,1.91,1805.0,4.2,3.97,2.37,6.0,2.0,30955.02,Dix Hill Car Wash New,1232 E Jericho Turnpike,Huntington,11743,425,1,chain+street+zip,2.0,Northeast,NY,1,28,4.2,0,3,Full Service,https://dix-hills-car-wash.edan.io/
997.7,108.0,30.45,84.0,3001.882567,137.0,16.99480874,0.05,3.8,229,13.0,1.0,0.37,1.0,,4.37,2.18,8.0,17.0,63456.32,Wash Industries,4601 Chestnut St,Philadelphia,19139,1530,7,chain+street+zip,7.0,Northeast,PA,1,32,99.0,0,1,Express Tunnel,https://www.washindustriesglobal.com/
1431.8,144.0,0.0,0.0,3573.669258,170.0,15.05628415,0.21,3.9,42,14.0,4.6,0.69,793.0,3.2,0.4,2.36,1.0,8.0,22782.47,Waterways Car Spa,1325 Semoran Blvd,Casselberry,32707,1598,1,chain+street+zip,5.0,South,FL,2,7,3.2,0,2,Flex,https://www.waterwayscarspa.com/
1441.5,88.0,18.9,33.0,3440.744806,141.0,19.33306011,0.12,3.5,17,9.0,4.0,0.11,458.0,4.69,0.72,1.11,,6.0,267600.46,Super Splash Carwash,400 S Preston Rd,Prosper,75078,1378,1,chain+street+zip,3.0,South,TX,2,37,4.69,2,1,Express Tunnel,https://supersplashprosper.com/manage-my-membership/
1051.1,109.0,53.13,73.0,3072.856061,135.0,29.60409836,0.05,4.4,176,4.0,4.4,1.75,270.0,,3.75,,,0.0,13243.53,Patriot Petroleum,2340 W Main Rd,Portsmouth,2871,1100,1,chain+street+zip,6.0,Northeast,RI,1,33,99.0,0,2,Mobile,https://www.patriotpetroleumsolutions.com/
1625.1,154.0,7.84,11.0,3388.153914,147.0,15.64153005,0.43,3.6,17,12.0,5.0,0.33,20.0,,2.13,2.61,3.0,12.0,132441.0,Suds Deluxe,3327 Spencer Hwy,Pasadena,77504,1357,5,chain+street+zip,3.0,South,TX,2,37,99.0,1,1,Express Tunnel,https://www.sudsdeluxe.com/
957.8,120.0,9.73,40.0,3356.278,174.0,16.75819672,0.69,3.0,2,8.0,4.6,0.58,292.0,,0.21,4.36,,3.0,59525.12,Koala Car Wash,1560 Lexington Rd,Athens,30605,665,1,chain+street+zip,7.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.koalaexpresscarwash.com/contact-us
401.8,41.0,0.0,0.0,3863.671978,146.0,11.50737705,0.21,4.4,46,13.0,3.0,0.39,3.0,2.44,1.22,2.67,1.0,8.0,68274.21,Sonoran Express Car Wash,16843 N 43rd Ave,Phoenix,85053,1274,1,chain+street+zip,7.0,West,AZ,4,2,2.44,0,1,Express Tunnel,https://sonoranexpresscarwash.com/
636.5,44.0,0.35,0.0,3817.996114,181.0,13.76338798,0.04,4.1,168,14.0,4.7,0.08,87.0,,1.98,4.54,1.0,2.0,23415.0,Magic Brush,2122 W Highland Ave,San Bernardino,92407,865,3,chain+street+zip,2.0,West,CA,4,3,99.0,0,3,Hand Wash / Detail,https://magicbrushofficial.com/
1319.2,173.0,0.0,0.0,3694.976689,151.0,15.1636612,0.13,3.9,172,15.0,4.4,0.25,96.0,4.7,1.43,4.66,7.0,6.0,55709.19,Moyka 441,1080 NW 31st Ave,Fort Lauderdale,33311,1041,3,chain+street+zip,3.0,South,FL,2,7,4.7,0,1,Express Tunnel,https://m-carwash.com/
787.8,129.0,156.66,149.0,2773.362478,118.0,19.98715847,0.06,3.8,24,9.0,,0.22,,,1.98,,3.0,9.0,106471.01,Riverside,617 N Mitchell St,Cadillac,49601,1175,2,chain+street+zip,8.0,Midwest,MI,0,17,99.0,0,3,Full Service,
1172.9,117.0,45.92,81.0,3068.2412,134.0,19.35081967,0.54,5.0,2,12.0,3.1,0.13,402.0,4.95,,2.5,5.0,11.0,21092.06,Some Guys Car Wash,1287 Deer Park Ave,North Babylon,11703,1269,1,chain+street+zip,15.0,Northeast,NY,1,28,4.95,0,3,Hand Wash / Detail,https://www.chemicalguys.com/
536.9,47.0,0.0,0.0,3564.198306,247.0,14.27076503,0.23,3.0,2,14.0,4.4,0.23,86.0,,3.69,0.95,,10.0,17621.45,Newport auto spa,1461 Superior Ave,Newport Beach,92663,1076,1,chain+street+zip,5.0,West,CA,4,3,99.0,0,3,Full Service,https://newportbeachautospa.com/
1129.8,114.0,45.99,88.0,3024.332583,134.0,17.48142077,0.37,4.0,142,9.0,1.0,1.1,2.0,2.72,2.88,2.78,1.0,10.0,32227.46,Expressway 55,800 Motor Pkwy,Brentwood,11717,485,1,chain+street+zip,18.0,Northeast,NY,1,28,2.72,0,1,Express Tunnel,
1260.7,148.0,4.76,13.0,3364.18005,132.0,14.87650273,0.11,4.0,53,13.0,4.6,0.25,1302.0,3.06,1.53,3.12,4.0,5.0,116705.78,Cadillac Express Carwash,13450 Tomball Pkwy,Houston,77086,259,1,chain+street+zip,7.0,South,TX,2,37,3.06,0,1,Express Tunnel,https://www.cadillacexpresscarwash.com/
1202.3,137.0,8.54,50.0,3336.474322,173.0,16.7204918,0.13,3.7,42,6.0,3.6,0.25,77.0,,1.73,1.9,3.0,8.0,38636.46,Mr Clean Car Wash,220 Riverstone Pkwy,Canton,30114,1057,15,chain+street+zip,2.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
1155.7,143.0,0.0,0.0,3716.907222,176.0,16.23224044,0.44,2.5,8,6.0,4.8,0.8,396.0,0.37,2.53,0.08,4.0,7.0,55809.0,Blu Palm Express,8403 S Tamiami Trail,Sarasota,34238,82,1,chain+street+zip,4.0,South,FL,2,7,0.37,0,1,Express Tunnel,https://www.blupalmexpress.com/
903.6,126.0,40.32,86.0,3197.0293,156.0,17.13907104,0.26,4.4,54,6.0,4.9,1.43,110.0,,3.9,4.13,3.0,7.0,46204.74,Jet Express Car Wash,1501 S Main St,Blacksburg,24060,644,1,chain+street+zip,4.0,South,VA,2,39,99.0,0,1,Express Tunnel,https://www.jetexpresscarwash.com/
1003.7,127.0,7.7,13.0,3478.991008,152.0,14.60136612,0.06,3.7,62,11.0,,0.76,,2.0,1.81,2.19,1.0,8.0,67297.81,Go Clean Car Wash,2315 Capital Cir NE,Tallahassee,32308,558,1,chain+street+zip,3.0,South,FL,2,7,2.0,0,3,Full Service,https://gocleans.co/
852.0,87.0,33.81,82.0,3353.789739,139.0,21.86584699,0.45,3.6,52,10.0,3.2,0.41,43.0,,1.49,,,5.0,36298.44,Fastlane Express Car Wash,924 E 30th Ave,Hutchinson,67502,494,1,chain+street+zip,11.0,Midwest,KS,0,12,99.0,0,1,Express Tunnel,http://www.fastlaneexpresscarwash.com/
353.6,86.0,63.35,119.0,3548.774697,124.0,26.03032787,0.14,4.0,161,9.0,4.4,0.54,413.0,,1.37,2.2,1.0,7.0,63793.45,Clean Wheels,3919 Cheyenne Street,Cheyenne,82001,321,1,chain+street+zip,6.0,West,WY,4,45,99.0,0,1,Express Tunnel,https://www.cleanwheelswash.com/
1380.8,125.0,11.55,52.0,3234.956244,163.0,18.18934426,1.71,4.4,27,4.0,4.0,2.44,62.0,4.29,3.16,4.17,,0.0,46988.36,Wash N Roll,24925 US-72,Athens,35613,1548,6,chain+street+zip,3.0,South,AL,2,0,4.29,0,1,Express Tunnel,https://www.mywashnroll.net/
1327.6,143.0,3.57,12.0,3330.218383,140.0,15.71311475,0.07,3.8,68,9.0,2.9,0.24,8.0,3.82,0.81,4.16,,2.0,16250.58,Superior Mermaid Carwash,1750 NORTH PARK DRIVE,KINGWOOD,77339,1387,1,chain+street+zip,10.0,South,TX,2,37,3.82,0,3,Full Service,https://superior-mermaid-car-wash-lube.com-place.com/
1393.8,143.0,28.28,70.0,3165.498839,147.0,18.28797814,0.01,4.0,44,9.0,5.0,0.41,1.0,,1.4,,,1.0,7963.51,Circle K,1990 Oak Hill Road,Somerset,42503,301,2,chain+street+zip,3.0,South,KY,2,13,99.0,0,1,Express Tunnel,https://www.circlek.com/newcarwash
1324.1,171.0,0.0,0.0,3677.300844,154.0,15.68087432,0.11,3.6,145,13.0,4.6,0.11,45.0,1.46,2.94,3.51,1.0,7.0,170605.44,Finz Car Wash,801 W Yamato Rd,Boca Raton,33431,499,1,chain+street+zip,2.0,South,FL,2,7,1.46,1,1,Express Tunnel,https://finzcarwash.mywashaccount.com/
1442.3,128.0,21.0,42.0,3274.058011,148.0,16.35901639,0.09,3.8,189,8.0,,0.29,,1.75,0.97,4.06,,7.0,117813.0,Century Car Wash,7050 Winchester Rd,Memphis,38125,279,5,chain+street+zip,3.0,South,TN,2,36,1.75,0,1,Express Tunnel,https://centurycarwash.mywashaccount.com/
1550.6,145.0,7.63,13.0,3387.156764,152.0,17.60437158,0.07,2.3,3,12.0,,0.76,,,3.2,3.61,,14.0,7787.78,Valvoline Express Care,6455 Prutzman Rd,Beaumont,77706,1499,1,chain+street+zip,6.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://expresscarebyvalvoline.com/
1153.5,129.0,49.0,100.0,2957.722836,138.0,18.34972678,0.11,4.2,132,6.0,4.1,0.48,84.0,,3.0,3.55,2.0,3.0,12991.53,Mistic Express Car Wash,1052 Kauffman Ave,Fairborn,45324,1024,3,chain+street+zip,7.0,Midwest,OH,0,29,99.0,0,2,Flex,https://sswash.com/mistic-express-car-wash-detail-dayton-montgomery-county-ohio/
1422.6,131.0,47.39,75.0,3113.536311,136.0,15.04672131,0.64,2.2,17,13.0,4.4,0.83,1191.0,4.71,2.1,0.76,2.0,10.0,34265.18,Louisville Honda World,1 Swope Autocenter Dr,Louisville,40299,693,1,chain+street+zip,13.0,South,KY,2,13,4.71,0,3,Full Service,https://louisvillehondaworldservice.com/schedule-service/
1388.8,145.0,31.5,74.0,3171.775733,145.0,18.52103825,1.64,3.0,21,0.0,,,,,,,,0.0,8442.78,Circle K,954 US-27,Somerset,42501,298,1,chain+street+zip,7.0,South,KY,2,13,99.0,0,1,Express Tunnel,https://www.circlek.com/newcarwash
482.7,44.0,0.63,7.0,3655.049206,133.0,15.21338798,0.06,2.3,41,15.0,4.3,0.16,263.0,3.58,2.65,3.47,5.0,9.0,1267.54,Chandi Carwash,1801 Lander Ave,Turlock,95380,296,1,chain+street+zip,4.0,West,CA,4,3,3.58,0,1,Express Tunnel,
1090.2,130.0,9.59,38.0,3324.895128,169.0,16.26065574,0.59,3.8,28,12.0,4.9,0.63,232.0,,1.79,0.75,5.0,12.0,68118.34,Mr Clean Car Wash,988 Duluth Hwy #120,Lawrenceville,30043,1059,11,chain+street+zip,2.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
471.6,39.0,0.0,0.0,3580.666322,254.0,10.27978142,0.57,3.9,60,13.0,5.0,0.1,2.0,3.17,0.81,1.31,3.0,1.0,16752.09,Superfine Auto Spa,21011 Pioneer Blvd,Lakewood,90715,1382,1,chain+street+zip,2.0,West,CA,4,3,3.17,0,2,Flex,https://www.superfineautospa.com/
1125.0,138.0,9.38,37.0,3337.213678,173.0,15.8420765,0.23,3.5,217,9.0,4.3,1.57,23.0,4.9,1.93,,5.0,2.0,96008.43,Gloss Car Wash,5712 Lawrenceville Hwy,Lilburn,30047,556,1,chain+street+zip,3.0,South,GA,2,8,4.9,0,1,Express Tunnel,https://glosscarwash.mywashaccount.com/login
147.9,21.0,8.33,6.0,3937.789519,132.0,23.42404372,0.32,4.3,63,4.0,3.4,0.11,151.0,,0.36,,3.0,12.0,68422.0,JJ Express Car Wash,2185 US-70,Thatcher,85552,649,1,chain+street+zip,3.0,West,AZ,4,2,99.0,0,1,Express Tunnel,https://whistleexpresscarwash.com/
1057.5,127.0,0.0,5.0,3615.99455,163.0,15.94153005,0.44,3.3,33,8.0,4.8,0.43,90.0,4.12,0.28,4.38,1.0,8.0,54637.78,Mr Clean Car Wash,890 Blanding Blvd,Orange Park,32065,1055,14,chain+street+zip,2.0,South,FL,2,7,4.12,0,1,Express Tunnel,https://www.mrcleancarwash.com/
1107.2,147.0,11.62,52.0,3299.480633,176.0,16.60874317,0.13,4.5,241,2.0,4.3,0.52,249.0,,2.62,1.56,4.0,9.0,280838.59,Mr Clean Car Wash,262 GA-515,Blairsville,30512,1046,4,chain+street+zip,4.0,South,GA,2,8,99.0,2,1,Express Tunnel,https://www.mrcleancarwash.com/
960.2,128.0,0.0,0.0,3587.620481,169.0,15.79918033,0.08,4.3,457,7.0,,0.45,,,1.22,,2.0,9.0,94253.19,Mr Clean Car Wash,1396 W N Blvd,Leesburg,34748,1050,3,chain+street+zip,4.0,South,FL,2,7,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
781.3,82.0,0.84,18.0,3473.974303,170.0,19.46065574,0.34,4.3,39,6.0,4.9,1.46,824.0,,1.08,,1.0,2.0,939.4,WetnJet Car Wash,516 Friendship Ln,Fredericksburg,78624,1610,1,chain+street+zip,12.0,South,TX,2,37,99.0,0,2,Self-Serve,https://sswash.com/wet-n-jet-car-wash-san-antonio-bexar-county-texas/
920.8,138.0,0.0,0.0,3561.571078,159.0,16.09562842,0.14,4.1,235,12.0,3.8,1.39,267.0,,2.14,1.89,,1.0,49417.1,Mr Clean Car Wash,3020 S Pine Ave,Ocala,34471,1047,6,chain+street+zip,3.0,South,FL,2,7,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
1125.0,138.0,9.38,37.0,3337.213678,173.0,15.8420765,0.09,4.9,27,9.0,3.7,0.37,3.0,,1.48,3.81,3.0,4.0,37697.69,Mr Clean Car Wash,4175 Jimmy Carter Blvd,Norcross,30093,1043,12,chain+street+zip,2.0,South,GA,2,8,99.0,0,1,Express Tunnel,https://www.mrcleancarwash.com/
1013.6,101.0,1.61,12.0,3345.328264,130.0,15.95601093,0.75,3.6,42,9.0,4.7,1.55,9.0,,3.7,1.44,,9.0,6262.67,Complete Auto Detail & Car Wash,1516 W 5th St,Austin,78703,377,1,chain+street+zip,6.0,South,TX,2,37,99.0,0,3,Hand Wash / Detail,https://completeautodetail.com/
1353.5,167.0,0.0,0.0,3572.548603,155.0,14.81284153,1.09,2.4,49,13.0,3.9,0.72,55.0,,1.03,3.96,,2.0,1154.23,Controls Training Classroom,6501 Nob Hill Rd,Tamarac,33321,379,1,chain+street+zip,3.0,South,FL,2,7,99.0,0,1,In-Bay Automatic,https://www.controlsoftinc.com/training/
1083.3,95.0,1.68,16.0,3313.251383,150.0,17.9273224,0.18,3.3,51,4.0,4.4,0.12,866.0,,,,,1.0,117887.31,Zips Express Car Wash,13519 US-290,Austin,78737,1645,14,chain+street+zip,3.0,South,TX,2,37,99.0,0,1,Express Tunnel,https://zipscarwash.com/
1127.1,123.0,9.73,40.0,3341.601128,178.0,17.4226776,0.12,3.9,7,9.0,4.1,1.0,159.0,,1.79,,3.0,8.0,151412.14,Mr Clean Car Wash,4840 Atlanta Hwy,Loganville,30052,1051,1,chain+street+zip,4.0,South,GA,2,8,99.0,1,1,Express Tunnel,https://www.mrcleancarwash.com/
636.5,44.0,0.35,0.0,3817.996114,182.0,13.76338798,1.35,3.9,293,11.0,,1.23,,,1.2,,,0.0,13492.23,Magnus Car Wash,Kendall Dr,San Bernardino,92407,1003,1,chain+street+zip,3.0,West,CA,4,3,99.0,0,3,Hand Wash / Detail,https://magnuscarwashdetai.wixsite.com/magnuscarwashdetail
1247.4,118.0,83.79,116.0,2996.883019,125.0,18.71229508,0.32,4.0,56,2.0,4.3,1.1,193.0,,0.03,,2.0,3.0,46.67,Russell Speeders Avon,265 W Main St,Avon,6001,1206,1,chain+street+zip,16.0,Northeast,CT,1,5,99.0,0,3,Full Service,https://russellspeeders.wixsite.com/rscw/avon_prices__services
1037.3,137.0,0.0,1.0,3641.217197,160.0,16.42923497,0.43,4.2,453,10.0,4.5,0.87,2498.0,2.16,0.56,2.09,8.0,6.0,33047.29,Liquid Sunshine,4132 Southside Blvd,Jacksonville,32256,686,1,chain+street+zip,2.0,South,FL,2,7,2.16,0,1,Express Tunnel,https://www.liquidsunshinecarwash.com/
741.0,107.0,0.28,0.0,3261.774611,137.0,20.56530055,0.41,3.9,45,13.0,4.9,0.28,127.0,,,1.37,2.0,20.0,194629.79,Soak,420-440 Craigieburn rd,craigieburn,3064,1253,2,chain+city,2.0,,VIC,3,40,99.0,1,1,Express Tunnel,
192.0,35.0,0.0,0.0,3636.880772,153.0,19.10628415,0.09,4.0,72,12.0,4.8,0.81,6.0,,,4.23,1.0,5.0,51423.0,Fusion Express,760 Benetook Ave,Mildura,3500,525,1,chain+city,5.0,,VIC,3,40,99.0,0,1,Express Tunnel,https://fusion-express.com/
